"","modified","institutionCode","institutionID","CollectionCode","RightsHolder","License","DatasetID","DatasetName","type","language","AssociatedReferences","RecordedBY","BasisOfRecord","OrganismQuantityType","SamplingProtocol","sampleSizeValue","sampleSizeUnit","Habitat","country","stateProvince","verbatimLocality","geodeticDatum","continent","waterBody","GeoreferenceProtocol","georeferencedBy","georeferencedDate","georeferenceSources","georeferenceremarks","georeferenceVerificationStatus","IdentifiedBy","eventDate","year","month","day","CatalogNumber","OccurrenceID","EventID","FieldNumber","verbatimDepth","MinimumDepthInMeters","MaximumDepthInMeters","verbatimlocation","locality","locaionID","locationAccordingTo","locationRemarks","DecimalLatitude","DecimalLongitude","occurrenceStatus","scientificName","ScientificNameID","ScientificNameAuthorship","identificationQualifier","OrganismQuantity","taxonRank","kingdom","phylum","class","order","family","genus","subgenus","SpecificEpithet","InfraSpecificEpithet","taxonRemarks"
"681","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_VI_1961-10-26_B_59","FRB_MS883_MacLellanSprague_1961_VI_1961-10-26_B_59","1961_VI_1961-10-26","1961-10-26VIB","16",3,54,"Saint John Harbour","Saint John Harbour","VI","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.21391,-66.03123,"present","Bivalvia",105,"Linnaeus, 1758","Unidentified spp.",8,"class","Animalia","Mollusca","Pelecypoda",,,,,,,"Unidentified spp."
"682","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_VIII_1961-10-26_B_59","FRB_MS883_MacLellanSprague_1961_VIII_1961-10-26_B_59","1961_VIII_1961-10-26","1961-10-26VIIIB","10",3,54,"Saint John Harbour","Saint John Harbour","VIII","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.23699,-66.06133,"present","Bivalvia",105,"Linnaeus, 1758","Unidentified spp.",2,"class","Animalia","Mollusca","Pelecypoda",,,,,,,"Unidentified spp."
"683","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_VIII_1961-10-26_C_59","FRB_MS883_MacLellanSprague_1961_VIII_1961-10-26_C_59","1961_VIII_1961-10-26","1961-10-26VIIIC","10",3,54,"Saint John Harbour","Saint John Harbour","VIII","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.23699,-66.06133,"present","Bivalvia",105,"Linnaeus, 1758","Unidentified spp.",1,"class","Animalia","Mollusca","Pelecypoda",,,,,,,"Unidentified spp."
"684","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_VI_1961-10-26_C_59","FRB_MS883_MacLellanSprague_1961_VI_1961-10-26_C_59","1961_VI_1961-10-26","1961-10-26VIC","16",3,54,"Saint John Harbour","Saint John Harbour","VI","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.21391,-66.03123,"present","Bivalvia",105,"Linnaeus, 1758","Unidentified spp.",4,"class","Animalia","Mollusca","Pelecypoda",,,,,,,"Unidentified spp."
"685","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_V_1961-10-26_C_59","FRB_MS883_MacLellanSprague_1961_V_1961-10-26_C_59","1961_V_1961-10-26","1961-10-26VC","11",3,54,"Saint John Harbour","Saint John Harbour","V","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.22846,-66.03305,"absent","Bivalvia",105,"Linnaeus, 1758","Unidentified spp.",0,"class","Animalia","Mollusca","Pelecypoda",,,,,,,"Unidentified spp."
"686","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1959-12-01,"1959","12","01","1959_IV_1959-12-01_A_59","FRB_MS883_MacLellanSprague_1959_IV_1959-12-01_A_59","1959_IV_1959-12-01","1959-12-01IVA","18",3,54,"Saint John Harbour","Saint John Harbour","IV","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.24274,-66.0436,"present","Bivalvia",105,"Linnaeus, 1758","Unidentified spp.",2,"class","Animalia","Mollusca","Pelecypoda",,,,,,,"Unidentified spp."
"687","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_VI_1961-10-26_A_59","FRB_MS883_MacLellanSprague_1961_VI_1961-10-26_A_59","1961_VI_1961-10-26","1961-10-26VIA","16",3,54,"Saint John Harbour","Saint John Harbour","VI","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.21391,-66.03123,"present","Bivalvia",105,"Linnaeus, 1758","Unidentified spp.",1,"class","Animalia","Mollusca","Pelecypoda",,,,,,,"Unidentified spp."
"688","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_V_1961-10-26_B_59","FRB_MS883_MacLellanSprague_1961_V_1961-10-26_B_59","1961_V_1961-10-26","1961-10-26VB","11",3,54,"Saint John Harbour","Saint John Harbour","V","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.22846,-66.03305,"absent","Bivalvia",105,"Linnaeus, 1758","Unidentified spp.",0,"class","Animalia","Mollusca","Pelecypoda",,,,,,,"Unidentified spp."
"689","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_IV_1961-10-26_B_6","FRB_MS883_MacLellanSprague_1961_IV_1961-10-26_B_6","1961_IV_1961-10-26","1961-10-26IVB","12",3,54,"Saint John Harbour","Saint John Harbour","IV","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.24274,-66.0436,"present","Eteone longa",130616,"(Fabricius, 1780)",,1,"species","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eteone",,"longa",,
"690","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-24,"1961","10","24","1961_K.M._1961-10-24_C_6","FRB_MS883_MacLellanSprague_1961_K.M._1961-10-24_C_6","1961_K.M._1961-10-24","1961-10-24K.M.C","25",3,54,"Mouth of the Kennebecasis River","Saint John Harbour","K.M.","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.31109,-66.13152,"present","Eteone longa",130616,"(Fabricius, 1780)",,3,"species","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eteone",,"longa",,
"691","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1959-12-02,"1959","12","02","1959_IX_1959-12-02_A_6","FRB_MS883_MacLellanSprague_1959_IX_1959-12-02_A_6","1959_IX_1959-12-02","1959-12-02IXA","3",3,54,"Saint John Harbour","Saint John Harbour","IX","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.26454,-66.0423,"present","Eteone longa",130616,"(Fabricius, 1780)",,2,"species","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eteone",,"longa",,
"692","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1959-12-02,"1959","12","02","1959_VII_1959-12-02_A_6","FRB_MS883_MacLellanSprague_1959_VII_1959-12-02_A_6","1959_VII_1959-12-02","1959-12-02VIIA",,3,54,"Saint John Harbour","Saint John Harbour","VII","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.24868,-66.05597,"present","Eteone longa",130616,"(Fabricius, 1780)",,13,"species","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eteone",,"longa",,
"693","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_VIII_1961-10-26_B_6","FRB_MS883_MacLellanSprague_1961_VIII_1961-10-26_B_6","1961_VIII_1961-10-26","1961-10-26VIIIB","10",3,54,"Saint John Harbour","Saint John Harbour","VIII","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.23699,-66.06133,"present","Eteone longa",130616,"(Fabricius, 1780)",,1,"species","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eteone",,"longa",,
"694","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1959-11-30,"1959","11","30","1959_VIII_1959-11-30_B_6","FRB_MS883_MacLellanSprague_1959_VIII_1959-11-30_B_6","1959_VIII_1959-11-30","1959-11-30VIIIB",,3,54,"Saint John Harbour","Saint John Harbour","VIII","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.23699,-66.06133,"present","Eteone longa",130616,"(Fabricius, 1780)",,2,"species","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eteone",,"longa",,
"695","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_VI_1961-10-26_B_6","FRB_MS883_MacLellanSprague_1961_VI_1961-10-26_B_6","1961_VI_1961-10-26","1961-10-26VIB","16",3,54,"Saint John Harbour","Saint John Harbour","VI","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.21391,-66.03123,"present","Eteone longa",130616,"(Fabricius, 1780)",,1,"species","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eteone",,"longa",,
"696","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1959-12-02,"1959","12","02","1959_VII_1959-12-02_C_6","FRB_MS883_MacLellanSprague_1959_VII_1959-12-02_C_6","1959_VII_1959-12-02","1959-12-02VIIC",,3,54,"Saint John Harbour","Saint John Harbour","VII","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.24868,-66.05597,"present","Eteone longa",130616,"(Fabricius, 1780)",,6,"species","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eteone",,"longa",,
"697","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1959-12-01,"1959","12","01","1959_XI_1959-12-01_C_6","FRB_MS883_MacLellanSprague_1959_XI_1959-12-01_C_6","1959_XI_1959-12-01","1959-12-01XIC","9",3,54,"Saint John Harbour","Saint John Harbour","XI","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.25134,-66.03099,"present","Eteone longa",130616,"(Fabricius, 1780)",,1,"species","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eteone",,"longa",,
