"","spnumber","year","station","sample","date","depth","VerbatimLocation","longitude","latitude","Locality","country","stateProvince","WaterBody","count","shells","weight","group1","group2","group3","originalname","ScientificnameEdited","field1","Taxon_remarks","IdentificationQualifer","blank","AphiaID","Match.type","LSID","TSN","Qualitystatus","Taxon.status","ScientificName","Authority","AphiaID_accepted","ScientificName_accepted","Authority_accepted","Kingdom","Phylum","Class","Order","Family","Genus","Subgenus","Species","Subspecies","isMarine","isBrackish","isFresh","isTerrestrial"
"393","36","1961","VII","B",1961-10-26,"12","Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0.8,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"394","36","1959","IX","C",1959-12-02,"3","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",145,0,9.2,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"395","36","1959","VII","A",1959-12-02,NA,"Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",9,0,0,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"396","36","1959","280.3","A",1959-12-03,"20","Saint John River above the reversing falls",-66.18705,45.3332,"Saint John Harbour","Canada","New Brunswick","Saint John River",19,0,0,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"397","36","1959","IX","B",1959-12-02,"3","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",270,0,19,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"398","36","1961","280.3","C",1961-10-24,"21","Saint John River above the reversing falls",-66.18705,45.3332,"Saint John Harbour","Canada","New Brunswick","Saint John River",55,0,4.4,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"399","36","1961","IX","A",1961-10-26,"14","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"400","36","1959","280.3","C",1959-12-03,"21","Saint John River above the reversing falls",-66.18705,45.3332,"Saint John Harbour","Canada","New Brunswick","Saint John River",16,0,2.5,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"401","36","1961","284.8","C",1961-10-24,"24","Saint John River above the reversing falls",-66.12635,45.28522,"Saint John Harbour","Canada","New Brunswick","Saint John River",2,0,0.3,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"402","36","1959","IX","A",1959-12-02,"3","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",150,0,6,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"403","36","1961","280.3","B",1961-10-24,"21","Saint John River above the reversing falls",-66.18705,45.3332,"Saint John Harbour","Canada","New Brunswick","Saint John River",15,0,0.9,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"404","36","1959","280.3","B",1959-12-03,"21","Saint John River above the reversing falls",-66.18705,45.3332,"Saint John Harbour","Canada","New Brunswick","Saint John River",52,0,10.5,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"405","36","1959","284.8","B",1959-11-30,"22","Saint John River above the reversing falls",-66.12635,45.28522,"Saint John Harbour","Canada","New Brunswick","Saint John River",2,0,17.9,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"406","36","1961","280.3","A",1961-10-24,"21","Saint John River above the reversing falls",-66.18705,45.3332,"Saint John Harbour","Canada","New Brunswick","Saint John River",66,0,6.2,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"407","36","1961","284.8","A",1961-10-24,"50","Saint John River above the reversing falls",-66.12635,45.28522,"Saint John Harbour","Canada","New Brunswick","Saint John River",76,0,19,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"408","36","1959","VII","C",1959-12-02,NA,"Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,0,NA,NA,"Spionidae","Streblospio benedicti","Streblospio benedicti",NA,NA,NA,NA,131191,"exact","urn:lsid:marinespecies.org:taxname:131191",66939,"Checked by Taxonomic Editor","accepted","Streblospio benedicti","Webster, 1879",131191,"Streblospio benedicti","Webster, 1879","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Streblospio",NA,"benedicti",NA,1,0,0,0
"409","37","1959","VII","B",1959-12-02,NA,"Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",3,0,0,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"410","37","1961","280.3","C",1961-10-24,"21","Saint John River above the reversing falls",-66.18705,45.3332,"Saint John Harbour","Canada","New Brunswick","Saint John River",1,0,0.1,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"411","37","1961","IX","C",1961-10-26,"14","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",18,0,1.9,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"412","37","1961","II","C",1961-10-25,"22","Saint John Harbour",-66.05948,45.26274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",159,0,26.7,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"413","37","1961","IV","A",1961-10-26,"12","Saint John Harbour",-66.0436,45.24274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",3,0,0,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"414","37","1961","X","B",1961-10-26,"8","Saint John Harbour",-66.04366,45.25478,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",80,0,17.7,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"415","37","1959","IX","A",1959-12-02,"3","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",705,0,41.9,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"416","37","1961","284.8","A",1961-10-24,"50","Saint John River above the reversing falls",-66.12635,45.28522,"Saint John Harbour","Canada","New Brunswick","Saint John River",1,0,0.3,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"417","37","1961","280.3","A",1961-10-24,"21","Saint John River above the reversing falls",-66.18705,45.3332,"Saint John Harbour","Canada","New Brunswick","Saint John River",2,0,0.9,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"418","37","1961","VII","B",1961-10-26,"12","Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"419","37","1959","IX","C",1959-12-02,"3","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",375,0,14.6,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"420","37","1961","III","A",1961-10-26,"16","Saint John Harbour",-66.05489,45.25793,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",730,0,77.9,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"421","37","1961","287.7","C",1961-10-24,"37","Saint John River above the reversing falls",-66.09453,45.26712,"Saint John Harbour","Canada","New Brunswick","Saint John River",1,0,0,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"422","37","1959","XI","C",1959-12-01,"9","Saint John Harbour",-66.03099,45.25134,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",6,0,1.8,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"423","37","1959","287.7","C",1959-12-03,"49","Saint John River above the reversing falls",-66.09453,45.26712,"Saint John Harbour","Canada","New Brunswick","Saint John River",4,0,15.1,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"424","37","1959","IX","B",1959-12-02,"3","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1640,0,50.7,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"425","37","1959","VII","A",1959-12-02,NA,"Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0.6,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"426","37","1959","IV","A",1959-12-01,"18","Saint John Harbour",-66.0436,45.24274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,9.5,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"427","37","1961","IX","B",1961-10-26,"14","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",185,0,34,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"428","37","1961","IV","B",1961-10-26,"12","Saint John Harbour",-66.0436,45.24274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",28,0,4.2,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"429","37","1959","X","B",1959-12-01,"7","Saint John Harbour",-66.04366,45.25478,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",26,0,4.6,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"430","37","1959","I","A",1959-12-01,"21","Saint John Harbour",-66.06963,45.26968,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",104,0,2.8,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"431","37","1961","III","B",1961-10-26,"16","Saint John Harbour",-66.05489,45.25793,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1100,0,165.4,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"432","37","1961","K.M.","C",1961-10-24,"25","Mouth of the Kennebecasis River",-66.13152,45.31109,"Saint John Harbour","Canada","New Brunswick","Saint John River",2,0,0.4,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"433","37","1961","III","C",1961-10-26,"16","Saint John Harbour",-66.05489,45.25793,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",520,0,60.8,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"434","37","1961","II","B",1961-10-25,NA,"Saint John Harbour",-66.05948,45.26274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,0.9,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"435","37","1959","II","C",1959-11-30,"23","Saint John Harbour",-66.05948,45.26274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"436","37","1961","X","A",1961-10-26,"8","Saint John Harbour",-66.04366,45.25478,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",264,0,13.4,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"437","37","1961","IX","A",1961-10-26,"14","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",27,0,4.1,NA,NA,"Spionidae","Polydora sp.","Polydora sp.",NA,NA,NA,NA,129619,"exact","urn:lsid:marinespecies.org:taxname:129619",0,"Checked by Taxonomic Editor","accepted","Polydora","Bosc, 1802",129619,"Polydora","Bosc, 1802","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora",NA,NA,NA,1,0,0,0
"438","38","1959","X","B",1959-12-01,"7","Saint John Harbour",-66.04366,45.25478,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,3.5,NA,NA,"Glyceridae","Glycera dibranchiata","Glycera dibranchiata",NA,NA,NA,NA,157392,"exact","urn:lsid:marinespecies.org:taxname:157392",66107,"Checked by Taxonomic Editor","accepted","Glycera dibranchiata","Ehlers, 1868",157392,"Glycera dibranchiata","Ehlers, 1868","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera",NA,"dibranchiata",NA,1,0,0,0
"439","38","1961","VIII","C",1961-10-26,"10","Saint John Harbour",-66.06133,45.23699,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,0.3,NA,NA,"Glyceridae","Glycera dibranchiata","Glycera dibranchiata",NA,NA,NA,NA,157392,"exact","urn:lsid:marinespecies.org:taxname:157392",66107,"Checked by Taxonomic Editor","accepted","Glycera dibranchiata","Ehlers, 1868",157392,"Glycera dibranchiata","Ehlers, 1868","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera",NA,"dibranchiata",NA,1,0,0,0
"440","38","1959","VII","C",1959-12-02,NA,"Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0.4,NA,NA,"Glyceridae","Glycera dibranchiata","Glycera dibranchiata",NA,NA,NA,NA,157392,"exact","urn:lsid:marinespecies.org:taxname:157392",66107,"Checked by Taxonomic Editor","accepted","Glycera dibranchiata","Ehlers, 1868",157392,"Glycera dibranchiata","Ehlers, 1868","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera",NA,"dibranchiata",NA,1,0,0,0
"441","38","1959","V","A",1959-11-30,NA,"Saint John Harbour",-66.03305,45.22846,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",0,0,5.4,NA,NA,"Glyceridae","Glycera dibranchiata","Glycera dibranchiata",NA,NA,NA,NA,157392,"exact","urn:lsid:marinespecies.org:taxname:157392",66107,"Checked by Taxonomic Editor","accepted","Glycera dibranchiata","Ehlers, 1868",157392,"Glycera dibranchiata","Ehlers, 1868","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera",NA,"dibranchiata",NA,1,0,0,0
"442","38","1961","IV","A",1961-10-26,"12","Saint John Harbour",-66.0436,45.24274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",3,0,5.9,NA,NA,"Glyceridae","Glycera dibranchiata","Glycera dibranchiata",NA,NA,NA,NA,157392,"exact","urn:lsid:marinespecies.org:taxname:157392",66107,"Checked by Taxonomic Editor","accepted","Glycera dibranchiata","Ehlers, 1868",157392,"Glycera dibranchiata","Ehlers, 1868","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera",NA,"dibranchiata",NA,1,0,0,0
"443","38","1961","III","C",1961-10-26,"16","Saint John Harbour",-66.05489,45.25793,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,74.2,NA,NA,"Glyceridae","Glycera dibranchiata","Glycera dibranchiata",NA,NA,NA,NA,157392,"exact","urn:lsid:marinespecies.org:taxname:157392",66107,"Checked by Taxonomic Editor","accepted","Glycera dibranchiata","Ehlers, 1868",157392,"Glycera dibranchiata","Ehlers, 1868","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera",NA,"dibranchiata",NA,1,0,0,0
"444","39","1961","III","B",1961-10-26,"16","Saint John Harbour",-66.05489,45.25793,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0,"ARTHROPODA","Decaopoda","Cragon","species","Crangon Fabricius, 1798 ",NA,"species",NA,NA,107007,"exact","urn:lsid:marinespecies.org:taxname:107007",97107,"Checked by Taxonomic Editor","accepted","Crangon","Fabricius, 1798",107007,"Crangon","Fabricius, 1798","Animalia","Arthropoda","Malacostraca","Decapoda","Crangonidae","Crangon",NA,NA,NA,1,NA,NA,NA
